"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0044665","MLL1/2 complex","2/144","28/19520",0.0180197677660878,0.10058306734889,0.0775970860740623,"124944/84148",2
"CC","GO:0071339","MLL1 complex","2/144","28/19520",0.0180197677660878,0.10058306734889,0.0775970860740623,"124944/84148",2
"CC","GO:0043296","apical junction complex","4/144","137/19520",0.0187570293192183,0.102828714303572,0.0793295412936863,"57826/1739/153562/60",4
"CC","GO:0016323","basolateral plasma membrane","5/144","211/19520",0.0202270502728793,0.108942183048666,0.0840459152612713,"3326/7430/1739/153562/57282",5
"CC","GO:0005819","spindle","7/144","381/19520",0.0230941292997627,0.122239615431503,0.0943045207340584,"27436/7178/805/5885/6188/51335/84942",7
"CC","GO:0000123","histone acetyltransferase complex","3/144","84/19520",0.0242707799247021,0.124643281595072,0.0961588834523957,"10902/84148/60",3
"CC","GO:0005938","cell cortex","6/144","301/19520",0.0243602504746069,0.124643281595072,0.0961588834523957,"1915/5357/7430/9847/85477/120",6
"CC","GO:0005834","heterotrimeric G-protein complex","2/144","34/19520",0.025987292259242,0.128679011670763,0.0992723388510942,"2778/2790",2
"CC","GO:1905360","GTPase complex","2/144","34/19520",0.025987292259242,0.128679011670763,0.0992723388510942,"2778/2790",2
"CC","GO:0098862","cluster of actin-based cell projections","4/144","156/19520",0.0285202694294614,0.138979725632455,0.107219058005494,"5357/3326/7430/120",4
"CC","GO:0036464","cytoplasmic ribonucleoprotein granule","5/144","234/19520",0.0298667503369973,0.143267068022784,0.110526625424743,"6194/6191/9698/23741/60",5
"CC","GO:0034774","secretory granule lumen","6/144","322/19520",0.0323809346296568,0.145013199080636,0.111873717788936,"29106/6727/1915/3326/2512/5717",6
"CC","GO:0031248","protein acetyltransferase complex","3/144","94/19520",0.0323900320130839,0.145013199080636,0.111873717788936,"10902/84148/60",3
"CC","GO:1902493","acetyltransferase complex","3/144","94/19520",0.0323900320130839,0.145013199080636,0.111873717788936,"10902/84148/60",3
"CC","GO:0009925","basal plasma membrane","5/144","240/19520",0.0327858769776593,0.145013199080636,0.111873717788936,"3326/7430/1739/153562/57282",5
"CC","GO:0044232","organelle membrane contact site","2/144","39/19520",0.0335172318639558,0.145013199080636,0.111873717788936,"9804/83930",2
"CC","GO:0045177","apical part of cell","7/144","414/19520",0.0340762093543544,0.145013199080636,0.111873717788936,"2778/3326/7430/55754/1739/153562/57282",7
"CC","GO:0060205","cytoplasmic vesicle lumen","6/144","326/19520",0.0340822949915615,0.145013199080636,0.111873717788936,"29106/6727/1915/3326/2512/5717",6
"CC","GO:0000922","spindle pole","4/144","166/19520",0.0346736821014188,0.145013199080636,0.111873717788936,"7178/805/5885/84942",4
"CC","GO:0035770","ribonucleoprotein granule","5/144","244/19520",0.0348276855334315,0.145013199080636,0.111873717788936,"6194/6191/9698/23741/60",5
"CC","GO:0031983","vesicle lumen","6/144","328/19520",0.0349543216024986,0.145013199080636,0.111873717788936,"29106/6727/1915/3326/2512/5717",6
"CC","GO:0001772","immunological synapse","2/144","41/19520",0.036739505484769,0.150387042450988,0.116019491004534,"7430/1739",2
"CC","GO:0043209","myelin sheath","2/144","42/19520",0.0383936373476606,0.155090087706997,0.119647761817502,"1739/153562",2
"CC","GO:0031253","cell projection membrane","6/144","337/19520",0.0390565817356893,0.155096532157282,0.119652733534677,"1915/3326/6188/7430/9847/1739",6
"CC","GO:0031256","leading edge membrane","4/144","173/19520",0.0394056335774201,0.155096532157282,0.119652733534677,"1915/6188/7430/9847",4
"CC","GO:0001726","ruffle","4/144","175/19520",0.0408221290114004,0.158637893753164,0.122384797169422,"1915/6188/7430/9847",4
"CC","GO:0030863","cortical cytoskeleton","3/144","104/19520",0.0417513896565828,0.160220957807136,0.123606087799094,"1915/5357/7430",3
"CC","GO:0045178","basal part of cell","5/144","258/19520",0.0425863364328141,0.161407472652764,0.124521451557936,"3326/7430/1739/153562/57282",5
"CC","GO:0030118","clathrin coat","2/144","45/19520",0.0435220007566732,0.16294212478413,0.125705393713112,"54812/9685",2
"CC","GO:0005884","actin filament","3/144","113/19520",0.0512110782306601,0.189419289359188,0.14613180218007,"5357/7430/60",3
"CC","GO:0005681","spliceosomal complex","4/144","191/19520",0.0531858202287987,0.194381509645729,0.149960019442102,"10625/140890/27336/51759",4
"MF","GO:0003735","structural constituent of ribosome","28/145","180/18337",1.71324741053471e-28,5.31106697265759e-26,4.49051163392781e-26,"128308/6233/9349/6164/6138/23521/6152/6143/6176/6206/6165/6208/6135/6194/6160/9045/6230/6147/6125/6191/6161/6156/6207/6224/6188/6124/11224/6205",28
"MF","GO:0009055","electron transfer activity","13/145","138/18337",6.94936456977656e-11,7.59750302354443e-09,6.42369525590005e-09,"1528/4519/4513/4536/4514/4538/4540/4541/4535/4539/4537/4512/4720",13
"MF","GO:0019843","rRNA binding","10/145","64/18337",7.35242228084945e-11,7.59750302354443e-09,6.42369525590005e-09,"9349/6208/6135/6147/6125/6191/6207/6188/51335/6205",10
"MF","GO:0003954","NADH dehydrogenase activity","8/145","45/18337",2.11903776536774e-09,1.09483617877333e-07,9.25684918555379e-08,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0008137","NADH dehydrogenase (ubiquinone) activity","8/145","45/18337",2.11903776536774e-09,1.09483617877333e-07,9.25684918555379e-08,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0050136","NADH dehydrogenase (quinone) activity","8/145","45/18337",2.11903776536774e-09,1.09483617877333e-07,9.25684918555379e-08,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","8/145","48/18337",3.63625470318798e-09,1.61034136855468e-07,1.36154499412602e-07,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","8/145","60/18337",2.2763274573287e-08,8.82076889714873e-07,7.45796759045852e-07,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0016651","oxidoreductase activity, acting on NAD(P)H","8/145","102/18337",1.47572623859964e-06,5.08305704406544e-05,4.29772904574633e-05,"4536/4538/4540/4541/4535/4539/4537/4720",8
"MF","GO:0048027","mRNA 5'-UTR binding","4/145","26/18337",4.89767485314231e-05,0.00146714071063085,0.0012404687162889,"26354/6208/6125/6207",4
"MF","GO:0004129","cytochrome-c oxidase activity","4/145","28/18337",6.6257967576877e-05,0.00146714071063085,0.0012404687162889,"1528/4513/4514/4512",4
"MF","GO:0015002","heme-copper terminal oxidase activity","4/145","28/18337",6.6257967576877e-05,0.00146714071063085,0.0012404687162889,"1528/4513/4514/4512",4
"MF","GO:0016675","oxidoreductase activity, acting on a heme group of donors","4/145","28/18337",6.6257967576877e-05,0.00146714071063085,0.0012404687162889,"1528/4513/4514/4512",4
"MF","GO:0016676","oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","4/145","28/18337",6.6257967576877e-05,0.00146714071063085,0.0012404687162889,"1528/4513/4514/4512",4
"MF","GO:0055106","ubiquitin-protein transferase regulator activity","3/145","18/18337",0.000362229606749229,0.00748607853948407,0.00632948576003916,"9349/6135/6125",3
"MF","GO:0015078","proton transmembrane transporter activity","6/145","124/18337",0.000457804841879884,0.00886996881142275,0.00749956615974284,"1528/4508/4513/4509/4514/4512",6
"MF","GO:0031625","ubiquitin protein ligase binding","9/145","293/18337",0.000547090823448699,0.00997636207465274,0.00843502260301709,"6233/9349/6135/7316/6125/3326/64112/10628/4720",9
"MF","GO:0044389","ubiquitin-like protein ligase binding","9/145","312/18337",0.000855427194537385,0.014732357239255,0.0124562205520356,"6233/9349/6135/7316/6125/3326/64112/10628/4720",9
"MF","GO:0003924","GTPase activity","9/145","322/18337",0.00106726668430669,0.0174132985334249,0.0147229586920978,"57826/23560/2778/158078/1915/6903/5997/2790/377",9
"MF","GO:0045296","cadherin binding","9/145","332/18337",0.00131980453149485,0.0204569702381702,0.017296385702222,"6164/6138/6152/9045/6147/3326/7430/9685/1739",9
"MF","GO:0097718","disordered domain specific binding","3/145","34/18337",0.00242172877845174,0.0357493295866685,0.0302260885130066,"805/3326/7430",3
"MF","GO:0008199","ferric iron binding","2/145","10/18337",0.00268063090181375,0.0361302425896635,0.0305481507803946,"2495/2512",2
"MF","GO:0099186","structural constituent of postsynapse","2/145","10/18337",0.00268063090181375,0.0361302425896635,0.0305481507803946,"1739/60",2
"MF","GO:0008097","5S rRNA binding","2/145","11/18337",0.00325937516823028,0.0421002625896412,0.0355958077583044,"6135/6125",2
"MF","GO:0031492","nucleosomal DNA binding","3/145","40/18337",0.0038627044272435,0.0478975348978194,0.0404974064161529,"9324/6601/60",3
"MF","GO:0031386","protein tag","2/145","13/18337",0.00457472293346254,0.054544773437438,0.0461176522442175,"6233/7316",2
"MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","2/145","17/18337",0.00781309453773905,0.0865021180963967,0.073137614281843,"4508/4509",2
"MF","GO:0098918","structural constituent of synapse","2/145","17/18337",0.00781309453773905,0.0865021180963967,0.073137614281843,"1739/60",2
"MF","GO:0048038","quinone binding","2/145","18/18337",0.00874445265411277,0.0934751835439641,0.0790333470371717,"4538/4720",2
"MF","GO:0031490","chromatin DNA binding","4/145","103/18337",0.00906392137055095,0.0936605208290265,0.0791900498690241,"9760/9324/6601/60",4
"MF","GO:0003746","translation elongation factor activity","2/145","19/18337",0.00972289860132207,0.0972289860132207,0.0822071902115177,"158078/1915",2
"MF","GO:0005525","GTP binding","8/145","376/18337",0.0101709117108276,0.0985307071986426,0.0833077965788184,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0032550","purine ribonucleoside binding","8/145","381/18337",0.010952765209632,0.101350319311881,0.0856917810141204,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0001883","purine nucleoside binding","8/145","384/18337",0.0114427779868253,0.101350319311881,0.0856917810141204,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0032549","ribonucleoside binding","8/145","384/18337",0.0114427779868253,0.101350319311881,0.0856917810141204,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0008320","protein transmembrane transporter activity","2/145","21/18337",0.0118178940732425,0.101765198964033,0.0860425621122041,"9804/54543",2
"MF","GO:0001882","nucleoside binding","8/145","390/18337",0.0124712227671812,0.101780101662613,0.0860551623565048,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0015399","primary active transmembrane transporter activity","3/145","61/18337",0.0124762705263848,0.101780101662613,0.0860551623565048,"4514/9804/23461",3
"MF","GO:0019001","guanyl nucleotide binding","8/145","398/18337",0.0139463897984968,0.104744945386735,0.0885619402420951,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0032561","guanyl ribonucleotide binding","8/145","398/18337",0.0139463897984968,0.104744945386735,0.0885619402420951,"57826/23560/26354/2778/158078/1915/3326/377",8
"MF","GO:0035255","ionotropic glutamate receptor binding","2/145","23/18337",0.0140918548891765,0.104744945386735,0.0885619402420951,"4536/2778",2
"MF","GO:0003712","transcription coregulator activity","9/145","480/18337",0.0141912506652996,0.104744945386735,0.0885619402420951,"57826/10902/865/5204/51567/84148/6601/2130/23741",9
"MF","GO:0015252","proton channel activity","2/145","24/18337",0.0152940421682408,0.110259373771039,0.0932243941222024,"4508/4509",2
"MF","GO:0000049","tRNA binding","3/145","67/18337",0.0160486268503429,0.113069870991052,0.0956006719075448,"6165/1915/9147",3
"MF","GO:0022884","macromolecule transmembrane transporter activity","2/145","25/18337",0.0165387028361304,0.113933286204454,0.096330690203426,"9804/54543",2
"MF","GO:0008198","ferrous iron binding","2/145","26/18337",0.0178250997158452,0.11890929878924,0.100537913067982,"2495/2512",2
"MF","GO:0031491","nucleosome binding","3/145","70/18337",0.0180281840099816,0.11890929878924,0.100537913067982,"9324/6601/60",3
"MF","GO:0035035","histone acetyltransferase binding","2/145","27/18337",0.0191525044917223,0.123693258175706,0.104582754790326,"1958/23741",2
"MF","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","6/145","271/18337",0.0208726488960687,0.132051452199618,0.111649614932784,"2353/93986/4760/10902/9324/60",6
"MF","GO:0046966","thyroid hormone receptor binding","2/145","29/18337",0.0219274682221613,0.133284610762157,0.112692251544235,"10902/9324",2
"MF","GO:0140318","protein transporter activity","2/145","29/18337",0.0219274682221613,0.133284610762157,0.112692251544235,"9804/54543",2
"MF","GO:0033613","activating transcription factor binding","3/145","78/18337",0.0239429886026332,0.140566891941305,0.118849426463107,"2353/5757/4760",3
"MF","GO:0045182","translation regulator activity","4/145","138/18337",0.0240324041060941,0.140566891941305,0.118849426463107,"158078/6208/1915/10209",4
"MF","GO:0008135","translation factor activity, RNA binding","3/145","84/18337",0.0289871009303709,0.166407431266944,0.140697624398876,"158078/1915/10209",3
"MF","GO:0140297","DNA-binding transcription factor binding","7/145","376/18337",0.0300762560916211,0.169520716152773,0.143329909412701,"2353/5757/93986/4760/10902/9324/60",7
"MF","GO:1904680","peptide transmembrane transporter activity","2/145","35/18337",0.0311634809162471,0.172512126500654,0.145859149401232,"9804/54543",2
"MF","GO:0048487","beta-tubulin binding","2/145","38/18337",0.0362607768642909,0.197207733823337,0.166739306356573,"27436/5997",2
