"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0022898","regulation of transmembrane transporter activity","8/151","268/18862",0.00144703718996303,0.0592058945181482,0.0502655023881893,"53827/1392/5349/783/481/5174/3688/11261",8
"BP","GO:0002456","T cell mediated immunity","5/151","104/18862",0.00149787269260425,0.0599139870798773,0.0508666693605377,"567/3133/3106/4179/3105",5
"BP","GO:1905039","carboxylic acid transmembrane transport","6/151","154/18862",0.00151398227500933,0.0599139870798773,0.0508666693605377,"55089/23428/25874/5999/6520/3688",6
"BP","GO:1903825","organic acid transmembrane transport","6/151","155/18862",0.00156473233666238,0.0599619028530634,0.0509073496075151,"55089/23428/25874/5999/6520/3688",6
"BP","GO:0023061","signal release","11/151","475/18862",0.0015648715326193,0.0599619028530634,0.0509073496075151,"2641/1803/169026/1392/7425/292/25874/783/54097/8431/1113",11
"BP","GO:0031343","positive regulation of cell killing","4/151","63/18862",0.00162954258847077,0.0605187047472066,0.0513800715749406,"567/3133/3106/3105",4
"BP","GO:1902475","L-alpha-amino acid transmembrane transport","4/151","63/18862",0.00162954258847077,0.0605187047472066,0.0513800715749406,"23428/5999/6520/3688",4
"BP","GO:1902305","regulation of sodium ion transmembrane transport","4/151","64/18862",0.00172748602288135,0.0631130963981972,0.0535826968505167,"53827/5349/481/11261",4
"BP","GO:0006643","membrane lipid metabolic process","7/151","215/18862",0.00175168908810241,0.0631130963981972,0.0535826968505167,"10400/25870/54344/8879/51604/9524/5168",7
"BP","GO:0098739","import across plasma membrane","6/151","161/18862",0.00189696502174236,0.0667351100509276,0.0566577679628291,"23428/5999/6520/3759/481/3688",6
"BP","GO:0042744","hydrogen peroxide catabolic process","3/151","31/18862",0.00191802169657384,0.0667351100509276,0.0566577679628291,"2878/10549/25824",3
"BP","GO:1905954","positive regulation of lipid localization","5/151","111/18862",0.0019964860144277,0.0667351100509276,0.0566577679628291,"1392/10226/302/1622/3688",5
"BP","GO:0032409","regulation of transporter activity","8/151","283/18862",0.00203567405168406,0.0667351100509276,0.0566577679628291,"53827/1392/5349/783/481/5174/3688/11261",8
"BP","GO:0033866","nucleoside bisphosphate biosynthetic process","4/151","67/18862",0.00204573245392239,0.0667351100509276,0.0566577679628291,"25874/6319/9060/9524",4
"BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","4/151","67/18862",0.00204573245392239,0.0667351100509276,0.0566577679628291,"25874/6319/9060/9524",4
"BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","4/151","67/18862",0.00204573245392239,0.0667351100509276,0.0566577679628291,"25874/6319/9060/9524",4
"BP","GO:0090075","relaxation of muscle","3/151","32/18862",0.00210410656734226,0.0677241767141895,0.0574974805139,"1113/3759/481",3
"BP","GO:0010631","epithelial cell migration","9/151","357/18862",0.00236359236181541,0.0750751573871369,0.0637384256018643,"2191/1803/54453/5646/811/11171/5217/5168/7857",9
"BP","GO:0090132","epithelium migration","9/151","360/18862",0.0024998144126706,0.0780080458913412,0.0662284329788694,"2191/1803/54453/5646/811/11171/5217/5168/7857",9
"BP","GO:0006695","cholesterol biosynthetic process","4/151","72/18862",0.00266253385902911,0.0780080458913412,0.0662284329788694,"1595/3422/6319/6307",4
"BP","GO:1902653","secondary alcohol biosynthetic process","4/151","72/18862",0.00266253385902911,0.0780080458913412,0.0662284329788694,"1595/3422/6319/6307",4
"BP","GO:0006813","potassium ion transport","7/151","232/18862",0.00268718592087906,0.0780080458913412,0.0662284329788694,"83795/5349/5999/3759/481/3688/11261",7
"BP","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","3/151","35/18862",0.00272827482512054,0.0780080458913412,0.0662284329788694,"2641/1392/25874",3
"BP","GO:0090130","tissue migration","9/151","365/18862",0.00274066047750781,0.0780080458913412,0.0662284329788694,"2191/1803/54453/5646/811/11171/5217/5168/7857",9
"BP","GO:0015808","L-alanine transport","2/151","10/18862",0.00274676217927258,0.0780080458913412,0.0662284329788694,"23428/6520",2
"BP","GO:0070327","thyroid hormone transport","2/151","10/18862",0.00274676217927258,0.0780080458913412,0.0662284329788694,"7276/23428",2
"BP","GO:0097250","mitochondrial respirasome assembly","2/151","10/18862",0.00274676217927258,0.0780080458913412,0.0662284329788694,"25994/1346",2
"BP","GO:0006605","protein targeting","10/151","441/18862",0.00295760810365708,0.0830193716538163,0.0704830229843371,"64374/1191/6745/401505/5174/6144/28972/6746/11261/7314",10
"BP","GO:0042596","fear response","3/151","37/18862",0.00320134532419033,0.0885771593873359,0.0752015564152719,"1803/1392/153",3
"BP","GO:0046887","positive regulation of hormone secretion","5/151","124/18862",0.00322899338280263,0.0885771593873359,0.0752015564152719,"2641/169026/1392/25874/8431",5
"BP","GO:2000392","regulation of lamellipodium morphogenesis","2/151","11/18862",0.00333956046725656,0.0905808872804194,0.076902711173844,"5168/960",2
"BP","GO:0009595","detection of biotic stimulus","3/151","38/18862",0.00345554084091064,0.0916667647248162,0.0778246155841875,"2191/3106/3105",3
"BP","GO:0045823","positive regulation of heart contraction","3/151","38/18862",0.00345554084091064,0.0916667647248162,0.0778246155841875,"153/1113/5999",3
"BP","GO:0002709","regulation of T cell mediated immunity","4/151","78/18862",0.00355781951763626,0.0923502829631607,0.0784049190813561,"567/3133/3106/3105",4
"BP","GO:0016126","sterol biosynthetic process","4/151","78/18862",0.00355781951763626,0.0923502829631607,0.0784049190813561,"1595/3422/6319/6307",4
"BP","GO:0008016","regulation of heart contraction","7/151","245/18862",0.00363079658738169,0.0932419464036107,0.0791619367931932,"5349/783/153/1113/5999/3759/481",7
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","4/151","79/18862",0.00372460190944051,0.0941452285776316,0.0799288187505554,"567/3133/3106/3105",4
"BP","GO:0051346","negative regulation of hydrolase activity","10/151","456/18862",0.00374752171558332,0.0941452285776316,0.0799288187505554,"5502/9749/50859/302/2537/5274/25824/81706/11261/960",10
"BP","GO:0009749","response to glucose","6/151","185/18862",0.00378296900249804,0.0941452285776316,0.0799288187505554,"2641/169026/1392/3939/25874/8431",6
"BP","GO:0050714","positive regulation of protein secretion","5/151","129/18862",0.00382394253622459,0.0941938498208791,0.0799700979380158,"2641/169026/1392/25874/8431",5
"BP","GO:0010958","regulation of amino acid import across plasma membrane","2/151","12/18862",0.00398648449993727,0.09560730628684,0.0811701152664185,"5999/3688",2
"BP","GO:1903789","regulation of amino acid transmembrane transport","2/151","12/18862",0.00398648449993727,0.09560730628684,0.0811701152664185,"5999/3688",2
"BP","GO:1903524","positive regulation of blood circulation","3/151","40/18862",0.00400013998963166,0.09560730628684,0.0811701152664185,"153/1113/5999",3
"BP","GO:0022617","extracellular matrix disassembly","4/151","81/18862",0.00407392307075956,0.0964161793413096,0.0818568443629398,"2191/1803/4325/960",4
"BP","GO:0009746","response to hexose","6/151","190/18862",0.00430724441969344,0.100948427467378,0.0857046998992655,"2641/169026/1392/3939/25874/8431",6
"BP","GO:0032092","positive regulation of protein binding","4/151","83/18862",0.00444475745452177,0.101013858386468,0.0857602504157559,"2641/567/302/22919",4
"BP","GO:1902622","regulation of neutrophil migration","3/151","42/18862",0.00459412456880264,0.101013858386468,0.0857602504157559,"1803/83692/4267",3
"BP","GO:0015849","organic acid transport","8/151","324/18862",0.00463276223509726,0.101013858386468,0.0857602504157559,"55089/2744/23428/25874/8431/5999/6520/3688",8
"BP","GO:0015801","aromatic amino acid transport","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"23428/6520",2
"BP","GO:0015816","glycine transport","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"23428/5999",2
"BP","GO:0030007","cellular potassium ion homeostasis","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"3759/481",2
"BP","GO:0033604","negative regulation of catecholamine secretion","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"1392/1113",2
"BP","GO:0072683","T cell extravasation","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"83692/4267",2
"BP","GO:1903054","negative regulation of extracellular matrix organization","2/151","13/18862",0.00468664131701922,0.101013858386468,0.0857602504157559,"2191/1803",2
"BP","GO:0032370","positive regulation of lipid transport","4/151","85/18862",0.00483770067265708,0.101783757928679,0.0864138911992059,"1392/302/1622/3688",4
"BP","GO:0034284","response to monosaccharide","6/151","196/18862",0.00500510689480937,0.101783757928679,0.0864138911992059,"2641/169026/1392/3939/25874/8431",6
"BP","GO:0051952","regulation of amine transport","4/151","86/18862",0.00504264596820826,0.101783757928679,0.0864138911992059,"1392/1113/5999/3688",4
"BP","GO:1901379","regulation of potassium ion transmembrane transport","4/151","86/18862",0.00504264596820826,0.101783757928679,0.0864138911992059,"5999/3759/481/3688",4
"BP","GO:0008202","steroid metabolic process","8/151","329/18862",0.00507231132022219,0.101783757928679,0.0864138911992059,"1392/2638/1595/3422/6319/8431/6307/8879",8
"BP","GO:0098754","detoxification","5/151","138/18862",0.00508651592560637,0.101783757928679,0.0864138911992059,"2878/10549/5174/25824/2938",5
"BP","GO:1903793","positive regulation of anion transport","10/151","478/18862",0.00519985595356018,0.101783757928679,0.0864138911992059,"2641/169026/1392/302/25874/8431/1622/5174/3688/11261",10
"BP","GO:0010761","fibroblast migration","3/151","44/18862",0.00523873635928544,0.101783757928679,0.0864138911992059,"9124/8879/3688",3
"BP","GO:0015804","neutral amino acid transport","3/151","44/18862",0.00523873635928544,0.101783757928679,0.0864138911992059,"23428/5999/6520",3
"BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","3/151","44/18862",0.00523873635928544,0.101783757928679,0.0864138911992059,"3133/3106/3105",3
"BP","GO:0002028","regulation of sodium ion transport","4/151","87/18862",0.00525333638325412,0.101783757928679,0.0864138911992059,"53827/5349/481/11261",4
"BP","GO:0033865","nucleoside bisphosphate metabolic process","5/151","140/18862",0.00540284698733704,0.101783757928679,0.0864138911992059,"25874/6319/1622/9060/9524",5
"BP","GO:0033875","ribonucleoside bisphosphate metabolic process","5/151","140/18862",0.00540284698733704,0.101783757928679,0.0864138911992059,"25874/6319/1622/9060/9524",5
"BP","GO:0034032","purine nucleoside bisphosphate metabolic process","5/151","140/18862",0.00540284698733704,0.101783757928679,0.0864138911992059,"25874/6319/1622/9060/9524",5
"BP","GO:0002475","antigen processing and presentation via MHC class Ib","2/151","14/18862",0.00543914862170656,0.101783757928679,0.0864138911992059,"567/3133",2
"BP","GO:0060049","regulation of protein glycosylation","2/151","14/18862",0.00543914862170656,0.101783757928679,0.0864138911992059,"11261/9528",2
"BP","GO:0072672","neutrophil extravasation","2/151","14/18862",0.00543914862170656,0.101783757928679,0.0864138911992059,"83692/4267",2
"BP","GO:1904064","positive regulation of cation transmembrane transport","5/151","141/18862",0.00556612087256432,0.102832509326442,0.0873042757853672,"783/3759/481/5174/11261",5
"BP","GO:0002707","negative regulation of lymphocyte mediated immunity","3/151","45/18862",0.00558038886568513,0.102832509326442,0.0873042757853672,"3133/3106/3105",3
"BP","GO:0019730","antimicrobial humoral response","5/151","142/18862",0.00573285137231211,0.104841691005768,0.0890100607806354,"3133/5646/1113/1191/3105",5
"BP","GO:0006720","isoprenoid metabolic process","5/151","143/18862",0.00590307659331451,0.105663769242274,0.0897080010093345,"7276/6383/1392/3422/216",5
"BP","GO:0003073","regulation of systemic arterial blood pressure","4/151","90/18862",0.00592058440478961,0.105663769242274,0.0897080010093345,"1392/10159/153/23576",4
"BP","GO:0008654","phospholipid biosynthetic process","7/151","269/18862",0.00601172434221565,0.105663769242274,0.0897080010093345,"10400/253558/3422/54344/8895/51604/11261",7
"BP","GO:0106106","cold-induced thermogenesis","5/151","144/18862",0.00607683449299168,0.105663769242274,0.0897080010093345,"10400/6319/26580/216/153",5
"BP","GO:0120161","regulation of cold-induced thermogenesis","5/151","144/18862",0.00607683449299168,0.105663769242274,0.0897080010093345,"10400/6319/26580/216/153",5
"BP","GO:0032328","alanine transport","2/151","15/18862",0.00624313466905247,0.105663769242274,0.0897080010093345,"23428/6520",2
"BP","GO:0050746","regulation of lipoprotein metabolic process","2/151","15/18862",0.00624313466905247,0.105663769242274,0.0897080010093345,"10400/1622",2
"BP","GO:0010712","regulation of collagen metabolic process","3/151","47/18862",0.00630305831436927,0.105663769242274,0.0897080010093345,"2191/7431/3688",3
"BP","GO:0030574","collagen catabolic process","3/151","47/18862",0.00630305831436927,0.105663769242274,0.0897080010093345,"2191/4325/3688",3
"BP","GO:0031952","regulation of protein autophosphorylation","3/151","47/18862",0.00630305831436927,0.105663769242274,0.0897080010093345,"92597/5912/11261",3
"BP","GO:0035722","interleukin-12-mediated signaling pathway","3/151","47/18862",0.00630305831436927,0.105663769242274,0.0897080010093345,"302/829/27250",3
"BP","GO:0097028","dendritic cell differentiation","3/151","47/18862",0.00630305831436927,0.105663769242274,0.0897080010093345,"28959/3106/55365",3
"BP","GO:0034764","positive regulation of transmembrane transport","6/151","207/18862",0.00649537786043939,0.107013772769945,0.0908541471168547,"783/3759/481/5174/3688/11261",6
"BP","GO:0034767","positive regulation of ion transmembrane transport","6/151","207/18862",0.00649537786043939,0.107013772769945,0.0908541471168547,"783/3759/481/5174/3688/11261",6
"BP","GO:0002367","cytokine production involved in immune response","4/151","93/18862",0.00664204583429318,0.107013772769945,0.0908541471168547,"567/3133/1113/3105",4
"BP","GO:0002715","regulation of natural killer cell mediated immunity","3/151","48/18862",0.00668432655651124,0.107013772769945,0.0908541471168547,"3133/3106/3105",3
"BP","GO:0045540","regulation of cholesterol biosynthetic process","3/151","48/18862",0.00668432655651124,0.107013772769945,0.0908541471168547,"1595/3422/6319",3
"BP","GO:0106118","regulation of sterol biosynthetic process","3/151","48/18862",0.00668432655651124,0.107013772769945,0.0908541471168547,"1595/3422/6319",3
"BP","GO:0006644","phospholipid metabolic process","9/151","419/18862",0.00669390210781346,0.107013772769945,0.0908541471168547,"10400/253558/3422/1622/54344/8895/51604/5168/11261",9
"BP","GO:0015837","amine transport","4/151","94/18862",0.00689489436526015,0.10794494320789,0.0916447060680079,"1392/1113/5999/3688",4
"BP","GO:0008203","cholesterol metabolic process","5/151","149/18862",0.00699993143624585,0.10794494320789,0.0916447060680079,"1595/3422/6319/8431/6307",5
"BP","GO:0001666","response to hypoxia","8/151","348/18862",0.00704009111237085,0.10794494320789,0.0916447060680079,"25994/1803/3939/481/9124/23576/5691/7314",8
"BP","GO:0071349","cellular response to interleukin-12","3/151","49/18862",0.00707904203709167,0.10794494320789,0.0916447060680079,"302/829/27250",3
"BP","GO:0002693","positive regulation of cellular extravasation","2/151","16/18862",0.00709773815539401,0.10794494320789,0.0916447060680079,"83692/4267",2
"BP","GO:0072673","lamellipodium morphogenesis","2/151","16/18862",0.00709773815539401,0.10794494320789,0.0916447060680079,"5168/960",2
"BP","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","2/151","16/18862",0.00709773815539401,0.10794494320789,0.0916447060680079,"481/11261",2
"BP","GO:0006612","protein targeting to membrane","6/151","211/18862",0.0071098781980342,0.10794494320789,0.0916447060680079,"64374/6745/5174/6144/6746/11261",6
"BP","GO:0060047","heart contraction","7/151","279/18862",0.00728977261303235,0.109718846546588,0.0931507409524295,"5349/783/153/1113/5999/3759/481",7
"BP","GO:0045785","positive regulation of cell adhesion","9/151","425/18862",0.00731761984009968,0.109718846546588,0.0931507409524295,"3485/1803/54453/3133/4179/811/10085/3105/960",9
"BP","GO:0002793","positive regulation of peptide secretion","5/151","151/18862",0.00739520896624612,0.109756187356786,0.0931824431097819,"2641/169026/1392/25874/8431",5
"BP","GO:0048260","positive regulation of receptor-mediated endocytosis","3/151","50/18862",0.00748731659803544,0.109756187356786,0.0931824431097819,"567/302/1191",3
"BP","GO:0070671","response to interleukin-12","3/151","50/18862",0.00748731659803544,0.109756187356786,0.0931824431097819,"302/829/27250",3
"BP","GO:0002027","regulation of heart rate","4/151","97/18862",0.00769143564593527,0.109756187356786,0.0931824431097819,"783/153/5999/3759",4
"BP","GO:0120162","positive regulation of cold-induced thermogenesis","4/151","97/18862",0.00769143564593527,0.109756187356786,0.0931824431097819,"10400/6319/26580/153",4
"BP","GO:1990845","adaptive thermogenesis","5/151","153/18862",0.00780580716637212,0.109756187356786,0.0931824431097819,"10400/6319/26580/216/153",5
"BP","GO:0031341","regulation of cell killing","4/151","98/18862",0.0079698257313646,0.109756187356786,0.0931824431097819,"567/3133/3106/3105",4
"BP","GO:0046942","carboxylic acid transport","7/151","284/18862",0.00799958698344873,0.109756187356786,0.0931824431097819,"2744/23428/25874/8431/5999/6520/3688",7
"BP","GO:0003085","negative regulation of systemic arterial blood pressure","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"1392/153",2
"BP","GO:0007379","segment specification","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"9935/153572",2
"BP","GO:0010715","regulation of extracellular matrix disassembly","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"2191/1803",2
"BP","GO:0016045","detection of bacterium","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"3106/3105",2
"BP","GO:0033631","cell-cell adhesion mediated by integrin","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"1803/3688",2
"BP","GO:0045187","regulation of circadian sleep/wake cycle, sleep","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"1392/153",2
"BP","GO:0070593","dendrite self-avoidance","2/151","17/18862",0.00800210810886263,0.109756187356786,0.0931824431097819,"152330/23022",2
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","4/151","99/18862",0.00825475726072256,0.111949348468451,0.0950444257044756,"567/3133/3106/3105",4
"BP","GO:0042102","positive regulation of T cell proliferation","4/151","99/18862",0.00825475726072256,0.111949348468451,0.0950444257044756,"3485/3133/4179/3105",4
"BP","GO:0043266","regulation of potassium ion transport","4/151","100/18862",0.00854629082506364,0.113185050927946,0.0960935307882577,"5999/3759/481/3688",4
"BP","GO:0036293","response to decreased oxygen levels","8/151","360/18862",0.00855101352551648,0.113185050927946,0.0960935307882577,"25994/1803/3939/481/9124/23576/5691/7314",8
"BP","GO:0003015","heart process","7/151","289/18862",0.00875923686780756,0.113185050927946,0.0960935307882577,"5349/783/153/1113/5999/3759/481",7
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","3/151","53/18862",0.00879453362783472,0.113185050927946,0.0960935307882577,"3133/3106/3105",3
"BP","GO:0002720","positive regulation of cytokine production involved in immune response","3/151","53/18862",0.00879453362783472,0.113185050927946,0.0960935307882577,"567/3133/3105",3
"BP","GO:0035384","thioester biosynthetic process","3/151","53/18862",0.00879453362783472,0.113185050927946,0.0960935307882577,"25874/6319/9524",3
"BP","GO:0071616","acyl-CoA biosynthetic process","3/151","53/18862",0.00879453362783472,0.113185050927946,0.0960935307882577,"25874/6319/9524",3
"BP","GO:1902743","regulation of lamellipodium organization","3/151","53/18862",0.00879453362783472,0.113185050927946,0.0960935307882577,"51196/5168/960",3
"BP","GO:0009743","response to carbohydrate","6/151","221/18862",0.00882906810340792,0.113185050927946,0.0960935307882577,"2641/169026/1392/3939/25874/8431",6
"BP","GO:1902106","negative regulation of leukocyte differentiation","4/151","101/18862",0.00884448608595008,0.113185050927946,0.0960935307882577,"9935/3149/28959/55365",4
"BP","GO:1902652","secondary alcohol metabolic process","5/151","158/18862",0.00890122429310452,0.113185050927946,0.0960935307882577,"1595/3422/6319/8431/6307",5
"BP","GO:1903522","regulation of blood circulation","7/151","290/18862",0.00891732102582919,0.113185050927946,0.0960935307882577,"5349/783/153/1113/5999/3759/481",7
"BP","GO:0030214","hyaluronan catabolic process","2/151","18/18862",0.00895540378096012,0.113185050927946,0.0960935307882577,"11261/960",2
"BP","GO:0098869","cellular oxidant detoxification","4/151","102/18862",0.00914940176817852,0.115034665981161,0.0976638445320372,"2878/10549/25824/2938",4
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","6/151","224/18862",0.00939832434711203,0.11755209831051,0.0998011317361719,"292/8743/2537/1191/7857/960",6
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","4/151","103/18862",0.0094610956529314,0.117727241784414,0.0999498276519665,"783/481/5174/11261",4
"BP","GO:0001836","release of cytochrome c from mitochondria","3/151","55/18862",0.00973562153590922,0.118988623849532,0.101020734589909,"8743/2537/1191",3
"BP","GO:0002821","positive regulation of adaptive immune response","4/151","104/18862",0.00977962457134448,0.118988623849532,0.101020734589909,"567/3133/3106/3105",4
"BP","GO:0006906","vesicle fusion","4/151","104/18862",0.00977962457134448,0.118988623849532,0.101020734589909,"302/811/11261/6892",4
"BP","GO:0010923","negative regulation of phosphatase activity","4/151","104/18862",0.00977962457134448,0.118988623849532,0.101020734589909,"5502/9749/81706/11261",4
"BP","GO:0038092","nodal signaling pathway","2/151","19/18862",0.00995679453919033,0.118988623849532,0.101020734589909,"55997/653275",2
"BP","GO:0098543","detection of other organism","2/151","19/18862",0.00995679453919033,0.118988623849532,0.101020734589909,"3106/3105",2
"BP","GO:1900221","regulation of amyloid-beta clearance","2/151","19/18862",0.00995679453919033,0.118988623849532,0.101020734589909,"1595/1191",2
"BP","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","2/151","19/18862",0.00995679453919033,0.118988623849532,0.101020734589909,"3133/3105",2
"BP","GO:0006637","acyl-CoA metabolic process","4/151","105/18862",0.0101050443984814,0.118993059404557,0.101024500353496,"25874/6319/1622/9524",4
"BP","GO:0035383","thioester metabolic process","4/151","105/18862",0.0101050443984814,0.118993059404557,0.101024500353496,"25874/6319/1622/9524",4
"BP","GO:1903707","negative regulation of hemopoiesis","4/151","105/18862",0.0101050443984814,0.118993059404557,0.101024500353496,"9935/3149/28959/55365",4
"BP","GO:0042743","hydrogen peroxide metabolic process","3/151","56/18862",0.0102273068537962,0.119269172681469,0.101258919116914,"2878/10549/25824",3
"BP","GO:0051289","protein homotetramerization","3/151","56/18862",0.0102273068537962,0.119269172681469,0.101258919116914,"2744/567/3759",3
"BP","GO:0006066","alcohol metabolic process","8/151","373/18862",0.010449553830345,0.121275110319485,0.102961949937661,"7276/51196/1595/3422/6319/216/8431/6307",8
"BP","GO:0016125","sterol metabolic process","5/151","165/18862",0.010607112707531,0.122019404631602,0.103593852011393,"1595/3422/6319/8431/6307",5
"BP","GO:0098657","import into cell","6/151","230/18862",0.0106147783648038,0.122019404631602,0.103593852011393,"23428/5999/6520/3759/481/3688",6
"BP","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/151","57/18862",0.010733189945701,0.122429400287642,0.103941936231648,"2641/1392/25874",3
"BP","GO:0015711","organic anion transport","8/151","376/18862",0.0109289204194191,0.122429400287642,0.103941936231648,"2744/23428/292/25874/8431/5999/6520/3688",8
"BP","GO:0002726","positive regulation of T cell cytokine production","2/151","20/18862",0.0110054597607367,0.122429400287642,0.103941936231648,"567/3105",2
"BP","GO:0010226","response to lithium ion","2/151","20/18862",0.0110054597607367,0.122429400287642,0.103941936231648,"3485/811",2
"BP","GO:0021854","hypothalamus development","2/151","20/18862",0.0110054597607367,0.122429400287642,0.103941936231648,"1392/7314",2
"BP","GO:0050802","circadian sleep/wake cycle, sleep","2/151","20/18862",0.0110054597607367,0.122429400287642,0.103941936231648,"1392/153",2
"BP","GO:0090280","positive regulation of calcium ion import","2/151","20/18862",0.0110054597607367,0.122429400287642,0.103941936231648,"2641/1392",2
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","4/151","108/18862",0.0111231936263427,0.122715719557748,0.104185019831219,"567/3133/3106/3105",4
"BP","GO:0006665","sphingolipid metabolic process","5/151","167/18862",0.0111328676815024,0.122715719557748,0.104185019831219,"10400/25870/8879/9524/5168",5
"BP","GO:0006790","sulfur compound metabolic process","8/151","378/18862",0.0112574360174491,0.123524775209646,0.104871903952026,"10400/50859/25874/6319/1622/9060/9524/2938",8
"BP","GO:0042129","regulation of T cell proliferation","5/151","168/18862",0.0114023042661857,0.124330777979617,0.105556196191652,"3485/3133/4004/4179/3105",5
"BP","GO:0032963","collagen metabolic process","4/151","109/18862",0.0114767165287503,0.124330777979617,0.105556196191652,"2191/7431/4325/3688",4
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/151","234/18862",0.0114854032682082,0.124330777979617,0.105556196191652,"3485/1803/3133/4179/3105/960",6
"BP","GO:0018208","peptidyl-proline modification","3/151","59/18862",0.0117878319387582,0.12585537429828,0.106850570687983,"51303/2286/10549",3
"BP","GO:0006613","cotranslational protein targeting to membrane","4/151","110/18862",0.0118373951906394,0.12585537429828,0.106850570687983,"64374/6745/6144/6746",4
"BP","GO:0035305","negative regulation of dephosphorylation","4/151","110/18862",0.0118373951906394,0.12585537429828,0.106850570687983,"5502/9749/81706/11261",4
"BP","GO:0090174","organelle membrane fusion","4/151","110/18862",0.0118373951906394,0.12585537429828,0.106850570687983,"302/811/11261/6892",4
"BP","GO:0072521","purine-containing compound metabolic process","9/151","460/18862",0.0118869201905583,0.12585537429828,0.106850570687983,"7276/10400/3939/25874/6319/10591/1622/9060/9524",9
"BP","GO:0042749","regulation of circadian sleep/wake cycle","2/151","21/18862",0.0121005887271759,0.125908712014666,0.106895854137076,"1392/153",2
"BP","GO:0046641","positive regulation of alpha-beta T cell proliferation","2/151","21/18862",0.0121005887271759,0.125908712014666,0.106895854137076,"3133/3105",2
"BP","GO:0071636","positive regulation of transforming growth factor beta production","2/151","21/18862",0.0121005887271759,0.125908712014666,0.106895854137076,"10159/4179",2
"BP","GO:1902307","positive regulation of sodium ion transmembrane transport","2/151","21/18862",0.0121005887271759,0.125908712014666,0.106895854137076,"481/11261",2
"BP","GO:0001659","temperature homeostasis","5/151","171/18862",0.0122372381229272,0.126242277045924,0.107179049146825,"10400/6319/26580/216/153",5
"BP","GO:0035725","sodium ion transmembrane transport","5/151","171/18862",0.0122372381229272,0.126242277045924,0.107179049146825,"53827/5349/6520/481/11261",5
"BP","GO:0032515","negative regulation of phosphoprotein phosphatase activity","3/151","60/18862",0.0123367206824873,0.12672699458521,0.107590571864738,"5502/9749/81706",3
"BP","GO:0070482","response to oxygen levels","8/151","385/18862",0.0124649934618709,0.127502094139645,0.108248627432037,"25994/1803/3939/481/9124/23576/5691/7314",8
"BP","GO:0032411","positive regulation of transporter activity","4/151","112/18862",0.0125804189405559,0.127702063586235,0.108418400471984,"783/481/5174/11261",4
"BP","GO:0006814","sodium ion transport","6/151","239/18862",0.0126432449035253,0.127702063586235,0.108418400471984,"55089/53827/5349/6520/481/11261",6
"BP","GO:0009636","response to toxic substance","6/151","239/18862",0.0126432449035253,0.127702063586235,0.108418400471984,"2878/23428/10549/5174/25824/2938",6
"BP","GO:0090181","regulation of cholesterol metabolic process","3/151","61/18862",0.0129000670593688,0.129307218053286,0.109781168425303,"1595/3422/6319",3
"BP","GO:0051222","positive regulation of protein transport","7/151","312/18862",0.0129511263555764,0.129307218053286,0.109781168425303,"2641/169026/1392/25874/8431/5174/11261",7
"BP","GO:0001909","leukocyte mediated cytotoxicity","4/151","113/18862",0.0129628611304454,0.129307218053286,0.109781168425303,"567/3133/3106/3105",4
"BP","GO:0030277","maintenance of gastrointestinal epithelium","2/151","22/18862",0.0132413805202185,0.130468132962479,0.110766779260431,"56667/11171",2
"BP","GO:0051590","positive regulation of neurotransmitter transport","2/151","22/18862",0.0132413805202185,0.130468132962479,0.110766779260431,"783/3688",2
"BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","2/151","22/18862",0.0132413805202185,0.130468132962479,0.110766779260431,"783/3759",2
"BP","GO:0016101","diterpenoid metabolic process","4/151","114/18862",0.013352653277733,0.131029695172551,0.111243542711794,"7276/6383/1392/216",4
